Date, ,STORAGE&nbsp, ,,RAIN&nbsp, ,,MONFLO&nbsp, ,,MONFNF&nbsp, ,,
 , ,AF, ,INCHES, ,AF, ,AF, ,
04/1986,,65191,,0.36,,21880,,34392,,
05/1986,,80841,,0.00,,4990,,22505,,
06/1986,,79029,,0.00,,11373,,11310,,
07/1986,,57229,,0.00,,4134,,4124,,
08/1986,,31592,,0.00,,2668,,2711,,
09/1986,,21132,,0.00,,2321,,2335,,
10/1986,,9820,,0.17,,3324,,3300,,
11/1986,,9886,,0.85,,3705,,3700,,
12/1986,,9870,,0.91,,3907,,3900,,
01/1987,,11694,,1.93,,5215,,5200,,
02/1987,,14440,,1.83,,8392,,8400,,
03/1987,,25870,,1.79,,12292,,12300,,
04/1987,,34150,,0.32,,12013,,12000,,
05/1987,,34230,,0.02,,5750,,5800,,
06/1987,,26656,,0.04,,1563,,1600,,
07/1987,,13641,,0.00,,809,,300,,
08/1987,,6514,,0.00,,329,,300,,
09/1987,,4597,,0.00,,262,,262,,
10/1987,,4216,,0.68,,720,,720,,
11/1987,,6720,,1.30,,2656,,2656,,
12/1987,,10418,,1.29,,4028,,4028,,
01/1988,,8760,,2.16,,11399,,11399,,
02/1988,,13080,,0.12,,5302,,5302,,
03/1988,,16718,,0.89,,6647,,6647,,
04/1988,,19961,,2.40,,6793,,6793,,
05/1988,,22372,,0.76,,6002,,6002,,
